# {"t_start": 1604759521.9819155, "env_id": "BallBalancerSim-v0"} 
r,l,t
420.305983,1000,708.260165
530.355982,1000,709.019642
298.276519,1000,709.936812
479.071394,1000,710.460915
407.88216,1000,711.109215
358.744973,1000,711.655275
641.902778,1000,712.188848
578.124707,1000,714.385004
458.839118,1000,714.900618
424.315073,1000,715.39185
341.242315,1000,715.862592
476.552584,1000,716.510523
630.623856,1000,717.36447
526.672966,1000,718.213509
669.057946,1000,718.986467
630.917378,1000,719.501636
329.364977,1000,720.034226
483.449908,1000,722.346349
490.620166,1000,722.939728
273.43732,1000,723.512205
340.608383,1000,724.166163
342.856047,1000,724.705313
706.440107,1000,725.237074
488.479884,1000,725.865393
487.169723,1000,726.366174
344.195857,1000,726.846989
685.755085,1000,727.31843
595.314787,1000,729.405919
386.807535,1000,729.923296
708.548285,1000,730.400594
631.147274,1000,730.983067
573.68531,1000,731.596473
535.858043,1000,732.077338
444.761036,1000,732.532121
676.377583,1000,733.032841
552.335618,1000,733.48536
655.36572,1000,733.967071
347.400973,1000,736.28143
490.751703,1000,736.915896
585.092933,1000,737.518509
582.379428,1000,738.101119
554.644267,1000,738.761199
706.585358,1000,739.270346
625.986035,1000,739.7956
596.449106,1000,740.267266
499.404206,1000,740.744987
664.568177,1000,741.201385
548.628829,1000,743.373476
615.049537,1000,743.857136
586.728864,1000,744.481708
631.785024,1000,744.987325
625.2311,1000,745.461596
323.513755,1000,745.940539
487.93008,1000,746.468094
392.644648,1000,746.972829
427.018701,1000,747.671959
538.26165,1000,748.354134
505.373162,1000,750.731504
606.167166,1000,751.26308
524.242032,1000,751.868697
420.396431,1000,752.493706
564.075856,1000,753.053211
621.495527,1000,753.602368
473.467581,1000,754.373256
316.051189,1000,754.929647
597.325035,1000,755.577912
552.274952,1000,756.106578
547.068683,1000,758.602441
602.585518,1000,759.33428
595.039135,1000,759.825969
342.907717,1000,760.282148
542.083984,1000,760.819263
575.682394,1000,761.284019
329.00717,1000,761.742065
326.42158,1000,762.207328
324.974411,1000,762.659121
503.509909,1000,763.116987
563.745538,1000,765.214967
285.035379,1000,765.71862
483.236253,1000,766.24782
303.391823,1000,766.776246
501.521547,1000,767.272885
627.355808,1000,767.789546
578.340099,1000,768.272469
528.524235,1000,768.768178
596.801844,1000,769.226963
612.759442,1000,769.836726
273.644072,1000,771.835973
602.243571,1000,772.326687
571.539206,1000,772.808021
547.684438,1000,773.278276
403.241317,1000,773.741035
623.39091,1000,774.219143
563.516487,1000,774.697708
608.614637,1000,775.152528
529.213064,1000,775.757787
515.802557,1000,776.237394
542.099751,1000,778.296099
498.56773,949,778.771386
619.598914,1000,779.231919
474.873234,1000,779.700067
354.025043,1000,780.187773
515.975621,1000,780.640182
654.205152,1000,781.210124
373.62911,946,781.697788
189.026482,531,781.941715
561.32165,1000,782.424998
556.972573,1000,784.89814
526.921576,1000,785.382609
355.278835,1000,785.859342
527.121265,1000,786.317887
553.731382,1000,786.916102
496.619724,1000,787.398806
529.016242,1000,787.88431
517.47455,1000,788.363003
289.844655,1000,788.843744
315.028476,1000,789.296997
589.229129,1000,791.322939
499.67945,1000,791.794911
423.337587,1000,792.379108
546.154077,1000,792.874749
307.665064,1000,793.358515
458.562419,1000,793.817286
332.85935,1000,794.333411
375.371669,1000,794.893956
524.910337,1000,795.381687
574.910007,1000,795.852424
310.565273,1000,798.039383
581.418293,1000,798.510036
557.943888,1000,799.122431
521.246314,1000,799.642132
525.124172,1000,800.192468
436.230039,1000,800.805828
608.047996,1000,801.518987
462.188999,1000,802.123841
449.734842,1000,802.667859
578.616541,1000,803.180573
543.834084,1000,805.47966
420.787923,1000,806.106898
463.471249,1000,806.590204
457.931628,1000,807.052966
606.938398,1000,807.503807
540.647054,1000,808.116954
435.796438,1000,808.626557
489.989032,1000,809.105915
498.126239,1000,809.560697
495.251742,1000,810.054377
490.584511,1000,812.053362
569.170291,1000,812.534077
548.930933,1000,812.984385
428.529984,1000,813.565915
579.289997,1000,814.075028
512.540391,1000,814.564718
514.074944,1000,815.020737
535.471109,1000,815.512967
394.454808,1000,815.978753
558.040978,1000,816.440231
489.716096,1000,818.491073
433.859241,1000,819.040725
505.767965,1000,819.577838
398.914306,1000,820.067744
593.485109,1000,820.529474
637.307932,1000,820.992444
621.574708,1000,821.58617
639.969772,1000,822.063858
591.886534,1000,822.531715
477.24755,1000,822.989827
621.729999,1000,825.148816
505.977755,1000,825.666938
625.89233,1000,826.243398
505.718556,1000,826.726449
491.683446,1000,827.182256
633.59213,1000,827.646201
645.73898,1000,828.244874
524.814351,1000,828.73656
495.951774,1000,829.216311
393.175823,1000,829.681748
485.676459,1000,831.82208
493.75823,1000,832.299911
587.043805,1000,832.773462
461.882571,1000,833.222262
611.194936,1000,833.70116
541.965451,1000,834.178487
537.338369,1000,834.661703
585.785902,1000,835.11848
543.253431,1000,835.58636
484.82516,1000,836.196665
660.100479,1000,838.358686
478.424662,1000,838.852363
568.37398,1000,839.32723
555.540951,1000,839.79776
473.369516,1000,840.334165
436.345604,1000,840.870556
604.24578,1000,841.361243
496.047461,1000,841.829996
542.096439,1000,842.275805
616.446816,1000,842.879227
530.244001,1000,845.029524
583.446915,1000,845.520061
671.397766,1000,846.009295
474.21248,1000,846.472323
567.572544,1000,847.00801
497.36633,1000,847.55042
565.215505,1000,848.041648
569.240901,1000,848.514863
429.497475,1000,848.980134
606.330649,1000,849.563729
645.395565,1000,851.695583
591.409746,1000,852.199989
565.020558,1000,852.684694
502.786999,1000,853.141623
638.799237,1000,853.674748
468.711196,1000,854.221531
539.91456,1000,854.717001
535.500969,1000,855.179762
482.312771,1000,855.642533
582.156385,1000,856.230434
611.013821,1000,858.355288
680.177328,1000,858.887485
610.997599,1000,859.382124
395.807891,1000,859.870365
460.741784,1000,860.50129
579.504307,1000,861.076335
590.403171,1000,861.564029
594.85797,1000,862.014961
497.276046,1000,862.493378
514.823919,1000,863.065883
496.154174,1000,865.317602
434.757793,1000,865.926804
474.753671,1000,866.490297
515.268059,1000,867.179727
590.143639,1000,867.685375
518.431491,1000,868.366716
402.059023,1000,868.952687
639.576527,1000,869.619978
703.541814,1000,870.202774
416.960365,1000,870.718395
653.201805,1000,872.770454
669.015053,1000,873.233482
566.983276,1000,873.753614
690.101717,1000,874.294283
703.820119,1000,874.782484
576.601646,1000,875.242478
419.392562,1000,875.718088
545.22956,1000,876.31943
658.820765,1000,876.79416
535.979997,1000,877.270979
532.518704,1000,879.298157
626.113697,1000,879.767898
477.989561,1000,880.221273
599.448193,1000,880.704494
585.729663,1000,881.158319
694.738108,1000,881.751893
414.77645,1000,882.24583
613.935463,1000,882.73097
534.326385,1000,883.177253
521.343884,1000,883.659967
603.568897,1000,885.655787
492.301527,1000,886.133019
672.055738,1000,886.606786
445.498366,1000,887.099619
503.551491,1000,887.659481
618.7671,1000,888.156693
516.305598,1000,888.631077
577.684675,1000,889.08187
648.089515,1000,889.686324
518.907333,1000,890.179728
509.844839,1000,892.307498
568.130399,1000,892.794466
562.642708,1000,893.246938
433.743318,1000,893.743694
514.564109,1000,894.318157
587.391748,1000,894.801892
746.967835,1000,895.25867
552.645294,1000,895.725423
583.252262,1000,896.330387
706.227157,1000,896.819645
442.941067,1000,898.994552
516.550217,1000,899.482722
594.77028,1000,899.949474
675.274383,1000,900.419535
497.360506,1000,901.016586
516.834979,1000,901.502408
614.027795,1000,901.973126
704.592064,1000,902.459643
469.195606,1000,903.043084
677.469027,1000,903.533214
511.194117,1000,905.558364
710.058607,1000,906.052011
575.804564,1000,906.515002
653.30742,1000,906.97448
478.617092,1000,907.457354
541.63948,1000,907.920638
572.411943,1000,908.454175
452.486709,1000,909.003932
630.913493,1000,909.483631
652.348902,1000,909.947412
684.495922,1000,911.965676
503.157059,1000,912.426931
586.905457,1000,912.900628
714.092404,1000,913.356174
672.932084,1000,913.868387
543.16646,1000,914.431906
697.269637,1000,914.921705
530.199503,1000,915.383332
658.763705,1000,915.846095
573.22931,1000,916.329803
520.237925,1000,918.334367
488.655929,1000,918.805686
550.375298,1000,919.257475
708.186124,1000,919.860699
619.445991,1000,920.34341
594.540108,1000,920.826658
578.635853,1000,921.281323
552.475168,1000,921.796867
659.958204,1000,922.281561
549.861669,1000,922.810155
397.150211,1000,924.825913
623.34091,1000,925.430811
600.301442,1000,925.923035
608.033296,1000,926.402206
576.489763,1000,926.872456
714.983312,1000,927.441397
597.844719,1000,927.966096
610.961748,1000,928.476809
573.578095,1000,928.937545
571.283355,1000,929.416357
677.323457,1000,931.676622
431.849912,1000,932.253868
513.656506,1000,932.889201
670.25689,1000,933.490696
684.732034,1000,934.033586
703.759371,1000,934.590096
502.660573,1000,935.233866
463.158999,1000,935.799354
600.566214,1000,936.286835
682.998303,1000,936.759605
578.164203,1000,938.950558
675.161589,1000,939.433267
454.557158,1000,939.898094
420.511745,1000,940.354916
583.368278,1000,940.845103
454.304392,1000,941.322825
707.37465,1000,941.822864
488.070055,1000,942.278121
638.412249,1000,942.773272
663.590704,1000,943.342012
591.844652,1000,945.404269
424.797035,1000,945.877999
415.689109,1000,946.358205
464.217427,1000,946.821898
684.935847,1000,947.296663
656.414673,1000,947.760719
507.076835,1000,948.24749
616.200326,1000,948.856212
553.802157,1000,949.320003
512.380544,1000,949.812691
586.577223,1000,951.826911
626.494983,1000,952.287647
647.545961,1000,952.76401
584.686727,1000,953.350904
437.948529,1000,953.909379
700.554825,1000,954.550665
543.521208,1000,955.142094
428.072746,1000,955.628821
404.458173,1000,956.219765
650.764811,1000,956.781274
698.262076,1000,958.980615
698.194513,1000,959.457855
701.401417,1000,959.953541
671.83506,1000,960.407317
622.41999,1000,960.858132
642.126795,1000,961.431778
704.114088,1000,961.941228
688.708534,1000,962.395977
585.898259,1000,962.845779
650.682696,1000,963.306014
692.845245,1000,965.283508
458.318058,1000,965.755286
474.716273,1000,966.219255
616.603186,1000,966.706949
593.298075,1000,967.278713
532.17278,1000,967.766947
491.751258,1000,968.246634
492.162296,1000,968.751925
636.257651,1000,969.293661
574.480126,1000,969.754426
657.362015,1000,971.963882
692.383626,1000,972.451578
587.629124,1000,973.056291
583.020306,1000,973.688086
535.305756,1000,974.317964
434.548949,1000,974.800319
604.913977,1000,975.562284
483.409718,1000,976.11433
634.556155,1000,976.655438
673.839013,1000,977.226877
570.839943,1000,979.625071
600.864877,1000,980.120548
632.31902,1000,980.626703
658.110865,1000,981.109646
547.888197,1000,981.617706
687.047553,1000,982.117654
687.037266,1000,982.707592
646.967762,1000,983.211245
569.451173,1000,983.733081
664.541735,1000,984.240867
660.5822,1000,986.398141
694.004982,1000,986.930021
600.878554,1000,987.458607
658.140588,1000,987.980296
394.451721,1000,988.552291
655.118286,1000,989.140719
534.389247,1000,989.654143
663.02447,1000,990.210113
380.978339,1000,990.769589
658.878211,1000,991.272352
561.333301,1000,993.469143
683.76906,1000,993.950829
441.752726,1000,994.537624
503.481709,1000,995.039408
458.643048,1000,995.544059
606.681765,1000,996.01595
572.346618,1000,996.707241
657.900895,1000,997.292643
631.752195,1000,997.870098
674.711186,1000,998.485972
668.193159,1000,1001.005569
502.80732,1000,1001.488766
526.962813,1000,1002.027237
582.047432,1000,1002.514783
592.431365,1000,1003.020969
665.891652,1000,1003.4957
576.78693,1000,1004.008821
601.007955,1000,1004.649398
640.007588,1000,1005.138091
658.565117,1000,1005.643432
577.474235,1000,1007.965944
487.746934,1000,1008.539609
614.58811,1000,1009.120059
557.404493,1000,1009.66275
619.160189,1000,1010.171854
513.682301,1000,1010.687511
600.069797,1000,1011.272126
581.596963,1000,1011.762758
644.583767,1000,1012.214549
655.388593,1000,1012.667525
658.484995,1000,1014.650304
399.574348,1000,1015.121518
700.162133,1000,1015.618165
551.582373,1000,1016.306212
690.475505,1000,1016.827828
576.726326,1000,1017.3375
689.292211,1000,1017.957379
607.035691,1000,1018.524857
603.74877,1000,1019.086391
659.521266,1000,1019.684879
654.360759,1000,1021.793402
556.442527,1000,1022.50719
551.933291,1000,1023.118555
659.220529,1000,1023.692926
384.21896,1000,1024.309168
683.310103,1000,1024.806838
686.676363,1000,1025.336031
676.497541,1000,1025.916172
330.41763,1000,1026.437016
570.83186,1000,1026.966197
508.985074,1000,1029.281574
604.789229,1000,1029.87
559.671653,1000,1030.376998
501.534398,1000,1030.885525
573.748024,1000,1031.339313
591.831321,1000,1031.873368
656.339286,1000,1032.464162
530.648803,1000,1033.220293
468.925009,1000,1033.760947
380.055535,1000,1034.434147
530.85298,1000,1036.615928
649.038948,1000,1037.140793
647.141045,1000,1037.628522
676.097146,1000,1038.08675
497.328466,1000,1038.622626
674.988834,1000,1039.175122
378.162697,1000,1039.853845
358.950241,1000,1040.34702
404.763672,1000,1040.990268
602.642712,1000,1041.469597
664.614239,1000,1043.553553
543.828085,1000,1044.008433
520.104003,1000,1044.601813
505.288739,1000,1045.076122
645.203248,1000,1045.553826
571.215037,1000,1046.00755
392.838493,1000,1046.528194
652.70598,1000,1047.113736
492.179949,1000,1047.621547
633.285349,1000,1048.097869
547.477684,1000,1050.66018
584.91279,1000,1051.286528
624.702311,1000,1051.802696
