# {"t_start": 1604679538.9705229, "env_id": "Qube-100-v0"} 
r,l,t 
5.070685,600,3241.957188
5.162671,600,3242.398035
5.154546,600,3242.792977
5.153141,600,3243.219342
5.108348,600,3243.651257
5.014002,600,3245.481954
5.182659,600,3245.894898
5.122617,600,3246.309885
5.021376,600,3246.7173
5.170027,600,3247.137715
5.194697,600,3247.538196
0.515939,204,3247.680813
0.492512,179,3247.798499
5.184083,600,3248.217381
5.048496,600,3248.66919
5.135263,600,3249.105049
5.125656,600,3249.519962
5.06941,600,3249.912911
5.04142,600,3250.345376
4.986009,600,3250.734335
5.097516,600,3251.157219
5.09232,600,3251.549715
5.029176,600,3251.952146
5.095955,600,3253.467606
5.129388,600,3253.882009
5.110095,600,3254.304898
5.110998,600,3254.690866
5.107012,600,3255.116727
5.061431,600,3255.528628
5.059517,600,3255.939572
4.94653,600,3256.332073
5.083155,600,3256.749542
5.068042,600,3257.152424
5.071359,600,3257.559847
5.089663,600,3257.962834
5.049384,600,3258.375425
0.644653,203,3258.522048
5.116731,600,3258.954855
5.055301,600,3259.345831
5.068366,600,3259.750016
5.015241,600,3261.420558
5.041113,600,3261.830462
4.996461,600,3262.23139
5.023893,600,3262.652296
4.947155,600,3263.071688
5.038011,600,3263.476603
5.037576,600,3263.911953
4.943466,600,3264.320625
5.027821,600,3264.727573
5.190984,600,3265.122478
5.042285,600,3265.529439
4.976609,600,3265.922956
5.018831,600,3266.327383
4.998575,600,3266.727314
5.023506,600,3267.1492
4.992784,600,3267.546148
5.039751,600,3269.306462
5.038158,600,3269.703398
5.158026,600,3270.1049
4.991453,600,3270.516821
5.096563,600,3270.901015
5.041604,600,3271.292967
5.020118,600,3271.684921
5.079934,600,3272.104883
5.08636,600,3272.508747
5.088668,600,3272.897707
5.108981,600,3273.318102
5.103044,600,3273.745526
5.14704,600,3274.180884
5.038603,600,3274.571393
5.164053,600,3274.965339
5.049833,600,3275.365273
5.164793,600,3277.129392
5.17727,600,3277.540936
5.159135,600,3277.940888
5.182239,600,3278.369744
5.163091,600,3278.790648
5.123766,600,3279.195991
5.16966,600,3279.608394
5.191478,600,3280.005335
5.166602,600,3280.433015
5.111161,600,3280.82104
5.130968,600,3281.217996
5.188713,600,3281.628405
5.131882,600,3282.03432
5.17842,600,3282.450721
5.127439,600,3282.83922
5.122029,600,3283.249123
5.156301,600,3285.06892
5.127442,600,3285.481117
5.133443,600,3285.895558
5.130981,600,3286.301527
5.108022,600,3286.699464
5.169675,600,3287.101408
5.093913,600,3287.503375
5.127075,600,3287.914291
5.141791,600,3288.33567
5.07882,600,3288.74059
5.144216,600,3289.150492
5.138366,600,3289.558929
5.116466,600,3289.953382
5.067583,600,3290.384228
0.455929,178,3290.505418
0.392286,147,3290.607149
0.74583,223,3290.752802
5.079096,600,3291.16118
5.075337,600,3292.982857
5.097936,600,3293.397746
5.086761,600,3293.813145
5.165954,600,3294.217575
5.157252,600,3294.625491
5.151085,600,3295.033963
5.098809,600,3295.435878
5.136149,600,3295.842818
5.161408,600,3296.24138
5.144716,600,3296.671699
5.071123,600,3297.073624
5.118309,600,3297.468568
5.080152,600,3297.871036
5.09362,600,3298.280138
5.130795,600,3298.715928
5.155576,600,3299.127889
5.127918,600,3300.945046
5.147662,600,3301.372961
5.086652,600,3301.788849
5.09501,600,3302.180802
5.151826,600,3302.655174
5.065505,600,3303.11105
5.133359,600,3303.589808
5.031617,600,3304.051538
5.132743,600,3304.506839
5.118681,600,3304.959136
5.075779,600,3305.407445
5.112619,600,3305.861231
5.103507,600,3306.315053
5.070194,600,3306.779811
5.090947,600,3307.298433
5.155703,600,3307.72934
5.030862,600,3309.544036
5.046443,600,3309.957963
5.094185,600,3310.368446
5.026389,600,3310.791327
5.054132,600,3311.198342
5.088927,600,3311.617186
5.124319,600,3312.044047
5.088896,600,3312.448535
5.109708,600,3312.875956
5.120449,600,3313.281868
5.062686,600,3313.707729
5.063153,600,3314.123137
5.054572,600,3314.551497
5.026453,600,3314.958441
4.905525,600,3315.362842
5.155204,600,3315.778389
5.015252,600,3317.628996
5.061449,600,3318.059358
5.036403,600,3318.499688
5.149866,600,3318.916572
5.118831,600,3319.320064
5.037693,600,3319.733955
5.069954,600,3320.146851
5.036198,600,3320.575253
5.096581,600,3320.996685
5.113527,600,3321.414114
4.927276,600,3321.843011
4.975618,600,3322.265407
5.024428,600,3322.687816
5.141883,600,3323.106684
5.121977,600,3323.538596
5.049603,600,3323.966967
5.062901,600,3325.789153
5.035582,600,3326.23048
4.943456,600,3326.650359
4.922194,600,3327.054786
5.150389,600,3327.471174
5.015017,600,3327.874137
5.086969,600,3328.309971
5.087668,600,3328.735818
5.129465,600,3329.146234
5.059316,600,3329.586563
5.100592,600,3330.005993
5.069425,600,3330.445821
5.025199,600,3330.891156
5.006237,600,3331.296074
0.324157,166,3331.42872
5.064745,600,3331.836672
5.134301,600,3332.276529
5.036178,600,3333.995262
5.094673,600,3334.409155
5.08275,600,3334.826157
5.063531,600,3335.259058
5.000217,600,3335.679931
5.052368,600,3336.125248
5.066479,600,3336.546127
5.066007,600,3336.957536
5.086371,600,3337.377973
5.068272,600,3337.796359
5.100135,600,3338.230199
5.060812,600,3338.656548
5.038783,600,3339.080938
5.056335,600,3339.499855
5.091382,600,3339.919733
5.093645,600,3340.337848
5.158576,600,3342.161008
5.123341,600,3342.574934
5.146731,600,3342.999274
5.117891,600,3343.418193
5.147719,600,3343.870089
5.137855,600,3344.286092
5.174795,600,3344.760298
5.14088,600,3345.182714
5.189944,600,3345.612031
5.112575,600,3346.06703
5.099425,600,3346.490894
5.046989,600,3346.908379
5.144135,600,3347.346793
5.130612,600,3347.799023
5.123375,600,3348.234859
5.084276,600,3348.679131
5.10321,600,3350.513863
5.074158,600,3350.959707
5.140761,600,3351.395291
5.135769,600,3351.823146
5.104237,600,3352.234007
5.169811,600,3352.68183
5.14345,600,3353.095723
5.099342,600,3353.518101
5.13657,600,3353.944993
5.075732,600,3354.376352
5.165574,600,3354.825663
5.074583,600,3355.235073
5.140838,600,3355.649003
5.114346,600,3356.051407
4.971519,600,3356.48026
5.117008,600,3356.940053
5.038322,600,3358.764238
5.060268,600,3359.184117
5.118697,600,3359.609499
5.013829,600,3360.01596
5.084176,600,3360.486701
5.054713,600,3360.979891
5.021014,600,3361.481483
5.05748,600,3361.969176
5.056629,600,3362.388062
5.019207,600,3362.812944
4.999921,600,3363.270739
5.087399,600,3363.699101
5.054983,600,3364.110004
4.974941,600,3364.523409
4.992303,600,3364.960746
5.039273,600,3365.353737
4.921957,600,3367.140543
4.909719,600,3367.562454
5.019633,600,3368.01827
5.007163,600,3368.500978
4.9458,600,3368.952357
4.952942,600,3369.405663
4.966374,600,3369.915302
4.992285,600,3370.357198
5.00636,600,3370.793544
4.906996,600,3371.251827
5.02287,600,3371.729061
4.934855,600,3372.184843
5.003839,600,3372.641585
4.913574,600,3373.094376
5.057185,600,3373.531206
4.976055,600,3373.951593
4.971117,600,3375.749836
4.869426,600,3376.153322
0.729539,221,3376.30093
4.917197,600,3376.706842
4.911118,600,3377.105289
4.929517,600,3377.493259
5.010569,600,3377.90516
4.897461,600,3378.325995
4.925639,600,3378.762295
4.822131,600,3379.19816
4.9287,600,3379.968126
4.811884,600,3380.570036
4.87253,600,3381.28976
4.853984,600,3381.742547
4.901048,600,3382.145046
4.825675,600,3382.551006
4.875511,600,3382.9507
4.877392,600,3384.85666
4.822516,600,3385.3688
4.889363,600,3385.848519
4.849517,600,3386.346198
4.878445,600,3386.836924
4.820626,600,3387.356537
4.885842,600,3387.887572
4.836375,600,3388.388892
4.821107,600,3388.910774
4.881801,600,3389.344644
4.866765,600,3389.750565
4.862241,600,3390.23879
4.875171,600,3390.833201
4.891273,600,3391.494465
4.870404,600,3392.096369
4.880631,600,3392.691775
4.783493,600,3394.556455
4.798422,600,3394.98583
4.736354,600,3395.449102
4.804476,600,3395.861081
4.806698,600,3396.265511
4.803349,600,3396.663969
4.811513,600,3397.083862
4.831636,600,3397.570559
4.839431,600,3398.053335
4.857928,600,3398.470366
4.837855,600,3398.879781
4.819667,600,3399.259765
4.830539,600,3399.68567
4.819966,600,3400.1129
4.788901,600,3400.534302
4.812756,600,3400.95019
4.80241,600,3402.727986
4.86065,600,3403.14439
4.852215,600,3403.539861
4.84265,600,3403.952265
4.840083,600,3404.357182
4.77753,600,3404.763673
4.854656,600,3405.175172
4.70188,600,3405.574718
4.889151,600,3405.959205
4.829676,600,3406.359112
4.838562,600,3406.749117
4.809719,600,3407.153649
4.771148,600,3407.555525
0.515356,274,3407.743023
4.879805,600,3408.158926
4.749454,600,3408.579805
4.836862,600,3408.982746
4.836246,600,3410.591299
4.804533,600,3411.008935
4.840145,600,3411.428897
4.800534,600,3411.844769
4.813185,600,3412.237768
4.795562,600,3412.653657
4.857838,600,3413.044123
4.884846,600,3413.435678
4.863082,600,3413.856148
4.829452,600,3414.264564
4.77444,600,3414.670478
4.823441,600,3415.090659
0.361725,169,3415.214326
4.860333,600,3415.622294
4.802281,600,3416.023183
4.843558,600,3416.421119
4.796731,600,3416.825591
4.779542,600,3418.485686
4.833878,600,3418.907068
4.884337,600,3419.339909
4.758677,600,3419.737892
4.800093,600,3420.147306
4.886283,600,3420.553808
4.727045,600,3420.963712
4.813526,600,3421.425988
4.761081,600,3421.900784
4.741095,600,3422.318722
4.788395,600,3422.727666
4.834031,600,3423.142029
4.761102,600,3423.555437
4.762344,600,3423.990793
4.901432,600,3424.399735
4.762358,600,3424.831059
4.669007,600,3426.69797
4.786457,600,3427.10397
4.740332,600,3427.529779
4.804674,600,3427.926717
4.718176,600,3428.343112
4.771706,600,3428.760512
4.738089,600,3429.183904
4.742089,600,3429.594805
4.739693,600,3430.0102
4.778372,600,3430.429596
4.758802,600,3430.833537
4.78531,600,3431.236496
0.330365,165,3431.347205
4.753819,600,3431.737221
4.744615,600,3432.155763
4.756001,600,3432.565206
4.779892,600,3432.973092
4.733593,600,3434.749466
4.772733,600,3435.218724
4.723077,600,3435.722532
4.731484,600,3436.149935
4.758168,600,3436.607734
4.791417,600,3437.060015
4.761353,600,3437.554723
4.807496,600,3438.071328
4.782072,600,3438.530118
4.689658,600,3438.939069
4.782181,600,3439.354967
4.761671,600,3439.754637
4.768127,600,3440.152181
4.719726,600,3440.565117
4.856138,600,3440.978233
4.789458,600,3441.411198
4.766499,600,3443.241359
4.753043,600,3443.645317
4.718746,600,3444.050274
4.803281,600,3444.465271
4.739469,600,3444.883151
4.760544,600,3445.287071
4.776616,600,3445.701477
4.774819,600,3446.11537
4.729649,600,3446.532763
4.804031,600,3446.941178
4.792299,600,3447.346605
4.731968,600,3447.773966
4.762491,600,3448.195915
4.776547,600,3448.628229
4.727594,600,3449.076151
4.818961,600,3449.49505
4.71341,600,3451.303662
4.740174,600,3451.734477
4.797057,600,3452.183858
4.672598,600,3452.613693
4.643487,600,3453.052534
4.72063,600,3453.480894
4.713603,600,3453.885286
4.724493,600,3454.318638
4.750544,600,3454.734236
4.670341,600,3455.160605
4.729443,600,3455.617968
4.707491,600,3456.038429
4.752918,600,3456.444936
4.747533,600,3456.863816
4.6799,600,3457.299202
4.697843,600,3457.707299
4.586216,600,3459.53681
4.631657,600,3459.9552
4.608675,600,3460.373626
4.618048,600,3460.823388
4.689878,600,3461.245963
4.579839,600,3461.674325
4.682543,600,3462.100186
4.613674,600,3462.512106
4.678867,600,3462.940585
4.576489,600,3463.342516
4.709341,600,3463.761938
4.62968,600,3464.20677
4.670959,600,3464.627735
4.602116,600,3465.036807
4.689996,600,3465.46118
4.675689,600,3465.893581
4.66908,600,3467.736672
4.67001,600,3468.200938
4.685192,600,3468.656229
4.616795,600,3469.067366
4.606967,600,3469.5032
4.606005,600,3469.914719
4.663231,600,3470.341173
4.607419,600,3470.771659
4.775045,600,3471.196035
4.684428,600,3471.601947
4.644297,600,3472.022333
4.653876,600,3472.444733
4.638679,600,3472.872589
4.607493,600,3473.284007
4.613476,600,3473.702475
0.723902,213,3473.847594
4.546208,600,3474.273513
4.659524,600,3475.964478
4.655468,600,3476.403545
4.717385,600,3476.828418
4.633665,600,3477.268795
4.580346,600,3477.672305
4.764008,600,3478.078219
4.656036,600,3478.53538
4.626327,600,3478.969769
4.71877,600,3479.393148
4.690007,600,3479.814025
4.702025,600,3480.232414
4.708917,600,3480.631361
4.698328,600,3481.070224
4.677999,600,3481.502032
4.814765,600,3481.937419
4.657784,600,3482.364913
4.700165,600,3484.204111
4.686012,600,3484.645438
4.822853,600,3485.09623
4.808536,600,3485.552384
0.339231,166,3485.670073
4.797283,600,3486.077021
4.772847,600,3486.474956
4.712519,600,3486.896338
4.747615,600,3487.331184
4.688775,600,3487.755082
4.731319,600,3488.161994
0.807524,224,3488.318573
4.657183,600,3488.727988
4.735796,600,3489.146971
4.747689,600,3489.559968
4.618498,600,3489.991324
4.757081,600,3490.61167
4.746506,600,3491.058934
4.808636,600,3492.615887
4.704966,600,3493.061712
4.758146,600,3493.469619
4.726624,600,3493.890495
4.806203,600,3494.304386
4.748769,600,3494.711575
4.678653,600,3495.11801
4.824434,600,3495.536889
4.67797,600,3495.940851
4.711807,600,3496.361742
4.744183,600,3496.765157
4.794821,600,3497.193887
4.702678,600,3497.597886
4.850028,600,3498.032937
4.736214,600,3498.505673
4.693198,600,3499.003356
4.747016,600,3501.129387
4.784239,600,3501.579217
4.774069,600,3502.133733
4.742918,600,3502.590614
4.707731,600,3503.045431
4.734073,600,3503.536496
4.738212,600,3504.062762
4.78991,600,3504.491624
4.738683,600,3504.912003
4.786241,600,3505.310577
4.842108,600,3505.75439
4.801964,600,3506.169281
4.737001,600,3506.577264
4.838494,600,3506.985155
4.759556,600,3507.382072
4.790097,600,3507.806452
4.839101,600,3509.616836
4.812973,600,3510.030396
4.713648,600,3510.443796
4.772118,600,3510.857197
4.862087,600,3511.271703
4.827748,600,3511.669344
4.855709,600,3512.069779
4.786162,600,3512.485194
4.817367,600,3512.886656
4.821,600,3513.307498
4.84022,600,3513.7184
4.813766,600,3514.120345
4.844668,600,3514.530807
4.923813,600,3514.953982
4.83745,600,3515.358406
4.801843,600,3515.764321
4.764879,600,3517.518702
4.718107,600,3517.937601
4.706957,600,3518.339035
4.724606,600,3518.764901
4.729681,600,3519.1758
4.733101,600,3519.581497
4.711418,600,3519.990745
4.652221,600,3520.377711
4.78272,600,3520.782138
4.74582,600,3521.1886
4.787338,600,3521.587253
4.694606,600,3521.972181
4.758123,600,3522.389067
4.745207,600,3522.814437
4.776951,600,3523.234839
4.710217,600,3523.645252
0.337331,147,3525.087443
4.720264,600,3525.534279
4.714836,600,3525.94022
4.801348,600,3526.361098
4.668825,600,3526.764081
4.843478,600,3527.161565
4.754767,600,3527.552029
4.743134,600,3527.966433
4.699498,600,3528.365383
4.815606,600,3528.771298
4.731283,600,3529.157265
4.752567,600,3529.565179
4.767804,600,3529.979006
4.66468,600,3530.373949
4.787776,600,3530.756923
4.748798,600,3531.161883
4.675544,600,3531.544925
4.670973,600,3533.229544
4.697921,600,3533.658396
4.729881,600,3534.047898
4.792632,600,3534.452394
4.715004,600,3534.849863
4.747879,600,3535.249808
4.681128,600,3535.659223
4.770582,600,3536.082097
4.728857,600,3536.517556
4.739024,600,3536.91948
4.746558,600,3537.323438
4.727854,600,3537.741262
4.786007,600,3538.174252
4.700293,600,3538.59317
4.71581,600,3539.007024
4.807493,600,3539.400483
4.739415,600,3541.227237
4.739992,600,3541.664577
4.75769,600,3542.080499
4.719131,600,3542.476405
4.76427,600,3542.881889
4.750184,600,3543.300278
4.772284,600,3543.708188
4.70752,600,3544.13309
4.718685,600,3544.546998
4.762731,600,3544.967921
4.761389,600,3545.364879
4.781324,600,3545.78593
4.715458,600,3546.205928
4.746247,600,3546.63873
4.755964,600,3547.05362
4.742232,600,3547.454057
4.649945,600,3549.235926
4.723239,600,3549.644792
4.7101,600,3550.061677
4.74589,600,3550.45662
4.739774,600,3550.887473
4.744734,600,3551.279951
4.748263,600,3551.671411
4.703024,600,3552.073372
4.693302,600,3552.470787
4.729589,600,3552.884727
4.7062,600,3553.294647
4.792132,600,3553.71157
4.651606,600,3554.135984
4.752277,600,3554.573364
4.742087,600,3554.985287
4.773867,600,3555.403677
4.732282,600,3557.242107
4.705942,600,3557.666048
4.71931,600,3558.078929
4.69398,600,3558.51627
4.672887,600,3558.929164
4.727439,600,3559.339616
4.685,600,3559.740568
4.581488,600,3560.166446
4.739177,600,3560.581338
4.655807,600,3560.997268
4.717597,600,3561.41421
4.667355,600,3561.839074
4.675176,600,3562.251985
4.70747,600,3562.669375
4.713313,600,3563.078844
4.676797,600,3563.481318
4.855135,600,3565.351374
4.714687,600,3565.821713
4.729129,600,3566.30143
4.754275,600,3566.731314
4.905511,600,3567.175138
4.816064,600,3567.616465
4.75599,600,3568.05928
4.762075,600,3568.534069
4.870403,600,3569.030756
4.828027,600,3569.532414
4.796561,600,3569.980216
4.836464,600,3570.398901
4.831851,600,3570.801362
4.705458,600,3571.237196
4.752382,600,3571.636131
4.851462,600,3572.053577
4.858503,600,3573.852292
4.954918,600,3574.266186
4.891968,600,3574.685066
4.929669,600,3575.117918
4.819881,600,3575.521596
4.896464,600,3575.933748
4.948127,600,3576.351137
4.898065,600,3576.774006
4.903769,600,3577.20537
4.945911,600,3577.619834
4.879785,600,3578.04067
4.865982,600,3578.480004
5.019378,600,3578.905874
4.940986,600,3579.365234
4.920003,600,3579.772143
4.98864,600,3580.206065
4.902524,600,3582.007889
4.805894,600,3582.424733
4.820196,600,3582.870539
4.845294,600,3583.290434
4.873434,600,3583.698879
4.879689,600,3584.129742
4.909115,600,3584.549128
4.912216,600,3584.952072
4.775421,600,3585.379924
4.868945,600,3585.804279
4.909683,600,3586.225162
4.832916,600,3586.635062
4.877986,600,3587.064424
4.926657,600,3587.469957
4.900581,600,3587.897815
4.911183,600,3588.33515
4.877816,600,3590.176973
4.995249,600,3590.602874
4.905442,600,3591.010253
5.096973,600,3591.420156
4.913434,600,3591.834232
4.952948,600,3592.259565
4.942996,600,3592.68297
4.964139,600,3593.126293
4.841831,600,3593.528839
4.888209,600,3593.953185
4.779507,600,3594.38208
4.961518,600,3594.794976
4.868812,600,3595.227328
4.939078,600,3595.646207
4.857701,600,3596.080065
5.032566,600,3596.478505
0.552213,174,3596.597189
5.004815,600,3598.272739
4.981942,600,3598.703593
4.899629,600,3599.118996
5.035767,600,3599.525419
4.846716,600,3599.930371
4.902333,600,3600.345773
5.023527,600,3600.746171
5.061754,600,3601.17303
4.991459,600,3601.578454
5.028572,600,3602.012825
5.105729,600,3602.423746
4.935549,600,3602.832675
5.019129,600,3603.260192
4.838866,600,3603.690478
4.959829,600,3604.097395
4.952947,600,3604.496385
5.102071,600,3606.299844
4.908801,600,3606.720871
4.87107,600,3607.135941
4.910906,600,3607.543715
4.95728,600,3607.944193
4.965337,600,3608.365038
4.859142,600,3608.805916
4.907122,600,3609.216425
4.916353,600,3609.617919
4.979328,600,3610.05531
4.910995,600,3610.46224
4.81956,600,3610.880072
4.809343,600,3611.271104
4.814648,600,3611.670617
4.764921,600,3612.081518
5.039663,600,3612.516394
4.947816,600,3614.3079
4.841245,600,3614.728319
4.869987,600,3615.149195
4.817729,600,3615.573614
4.957256,600,3615.991026
4.823019,600,3616.416399
4.872087,600,3616.816875
4.867971,600,3617.21677
4.765512,600,3617.662631
4.859736,600,3618.067111
4.806495,600,3618.499954
4.984198,600,3618.924344
4.814077,600,3619.330258
4.923014,600,3619.735209
4.952819,600,3620.150096
4.818207,600,3620.565985
4.940226,600,3622.361902
4.85574,600,3622.787813
4.821257,600,3623.2097
5.103556,600,3623.627093
4.943446,600,3624.03899
5.158189,600,3624.449397
4.913153,600,3624.871848
4.857844,600,3625.294226
4.832256,600,3625.730062
4.976638,600,3626.153477
4.733016,600,3626.580498
4.824478,600,3626.984421
4.906786,600,3627.399817
4.971932,600,3627.799185
4.880432,600,3628.205649
4.794135,600,3628.640834
4.964696,600,3630.463971
4.950919,600,3630.924772
5.029991,600,3631.371569
4.854891,600,3631.843827
4.980777,600,3632.307591
4.946509,600,3632.799277
4.942713,600,3633.229773
4.990554,600,3633.689544
4.918189,600,3634.150862
4.940251,600,3634.600732
4.847074,600,3635.075561
4.887392,600,3635.54231
4.968285,600,3635.985049
4.885609,600,3636.391552
4.950244,600,3636.829889
4.943043,600,3637.252758
5.017545,600,3639.084596
4.929511,600,3639.516809
5.017655,600,3639.921678
4.996092,600,3640.346625
5.049645,600,3640.764509
4.96156,600,3641.167937
4.976414,600,3641.59677
5.008493,600,3642.039544
4.93015,600,3642.466909
4.999564,600,3642.859057
4.968168,600,3643.287909
4.976314,600,3643.68385
0.641298,205,3643.828464
5.064684,600,3644.231457
4.849459,600,3644.640943
4.954454,600,3645.052357
5.028426,600,3645.448341
4.933139,600,3647.112655
4.963335,600,3647.522162
4.990904,600,3647.927042
4.92743,600,3648.324303
4.926288,600,3648.729729
4.894577,600,3649.14759
5.017324,600,3649.540509
4.966627,600,3649.939404
4.961411,600,3650.355804
4.857666,600,3650.758244
5.058859,600,3651.164691
4.811128,600,3651.580877
4.957194,600,3652.007245
4.995333,600,3652.41216
4.994022,600,3652.814199
4.938252,600,3653.237068
5.024114,600,3655.060247
4.912176,600,3655.466162
5.016833,600,3655.8811
4.971935,600,3656.278581
4.943977,600,3656.718365
4.981886,600,3657.15172
4.973731,600,3657.555183
4.95152,600,3657.978534
4.987936,600,3658.390434
5.003531,600,3658.812307
5.091189,600,3659.224729
4.928204,600,3659.615723
4.96965,600,3660.013129
4.971557,600,3660.434015
4.89129,600,3660.831071
4.92118,600,3661.233954
5.017635,600,3663.03867
4.985177,600,3663.469064
4.898139,600,3663.892485
4.989264,600,3664.302045
4.79023,600,3664.723392
4.923657,600,3665.124866
4.928147,600,3665.553199
5.081445,600,3665.956691
5.040221,600,3666.371093
4.917068,600,3666.801448
4.814052,600,3667.224824
4.959274,600,3667.643261
4.90534,600,3668.067127
5.157725,600,3668.482018
4.940213,600,3668.909248
4.985399,600,3669.316253
4.823935,600,3671.113585
4.926722,600,3671.537828
4.959136,600,3671.962694
4.99895,600,3672.39613
4.8995,600,3672.80654
4.840885,600,3673.243371
4.916625,600,3673.668739
4.978619,600,3674.094618
4.94968,600,3674.518511
4.780378,600,3674.933399
4.967055,600,3675.354278
4.979152,600,3675.798683
4.968857,600,3676.235513
4.894015,600,3676.648998
5.048214,600,3677.064895
4.98395,600,3677.478293
5.165935,600,3679.319959
5.055044,600,3679.779818
5.185613,600,3680.21167
4.957861,600,3680.633576
4.992715,600,3681.04609
5.064048,600,3681.456992
4.980172,600,3681.881957
4.939376,600,3682.291958
4.99136,600,3682.69589
5.002067,600,3683.119757
4.911284,600,3683.548646
4.994383,600,3683.961712
4.979229,600,3684.377618
4.952314,600,3684.78752
4.958497,600,3685.217925
4.866657,600,3685.607844
4.9149,600,3687.4219
5.029187,600,3687.84129
4.956411,600,3688.245209
4.97874,600,3688.67856
4.905491,600,3689.109963
4.866879,600,3689.515388
4.963703,600,3689.926291
4.995889,600,3690.367149
4.9243,600,3690.864842
5.047868,600,3691.290402
4.955126,600,3691.698275
4.906895,600,3692.151622
4.947629,600,3692.577497
4.87248,600,3693.029348
4.996236,600,3693.518048
4.991273,600,3694.010238
4.979062,600,3695.803831
4.91724,600,3696.230833
4.918633,600,3696.728501
4.874457,600,3697.238674
4.990131,600,3697.660614
5.041205,600,3698.123884
5.046498,600,3698.590636
4.953753,600,3699.057453
4.984686,600,3699.517691
4.928467,600,3699.946545
5.109249,600,3700.372913
4.955358,600,3700.811249
5.024782,600,3701.266557
4.974218,600,3701.677459
4.877892,600,3702.105824
5.00996,600,3702.523258
4.90941,600,3704.327604
4.940799,600,3704.764435
5.019387,600,3705.186305
4.935974,600,3705.597214
4.837746,600,3706.006227
4.938227,600,3706.41613
4.752226,600,3706.81207
4.912682,600,3707.225476
4.924047,600,3707.633909
5.011533,600,3708.039367
4.886356,600,3708.467188
4.906089,600,3708.879089
5.004018,600,3709.289656
4.89256,600,3709.713537
4.956811,600,3710.14734
4.892713,600,3710.551262
4.989028,600,3712.348105
4.847163,600,3712.754528
4.858348,600,3713.143509
4.903991,600,3713.555443
4.948147,600,3713.989247
4.924349,600,3714.373728
4.934719,600,3714.778156
4.854385,600,3715.182581
4.881836,600,3715.581517
4.903015,600,3715.998466
5.030148,600,3716.403383
4.922898,600,3716.806812
4.785058,600,3717.205847
4.841722,600,3717.595883
4.885986,600,3718.006349
4.961366,600,3718.405283
4.916074,600,3720.183184
4.806577,600,3720.595586
4.889272,600,3721.003535
4.844573,600,3721.413439
4.869035,600,3721.828332
4.817939,600,3722.25374
4.755123,600,3722.656255
4.862954,600,3723.070102
4.951574,600,3723.484547
4.791001,600,3723.897023
4.867956,600,3724.295958
4.88776,600,3724.6909
4.816617,600,3725.085365
4.84508,600,3725.499782
4.83704,600,3725.904697
4.877922,600,3726.29616
4.827177,600,3728.097873
4.733084,600,3728.511327
4.897484,600,3728.923836
4.865887,600,3729.328752
4.914873,600,3729.733281
4.886624,600,3730.131798
4.979487,600,3730.548196
4.909624,600,3730.946132
5.164058,600,3731.362019
4.998595,600,3731.772473
5.077624,600,3732.190968
4.851302,600,3732.601869
4.988875,600,3732.989341
4.962758,600,3733.406226
4.936017,600,3733.790803
5.001205,600,3734.21214
5.021218,600,3735.995913
5.081114,600,3736.409806
5.053565,600,3736.81378
5.128664,600,3737.217925
5.050095,600,3737.617857
4.879567,600,3738.032779
5.095147,600,3738.448634
5.08778,600,3738.867536
4.990951,600,3739.274488
4.903065,600,3739.690847
5.044422,600,3740.09428
4.968869,600,3740.486802
5.014564,600,3740.901285
4.997509,600,3741.305167
5.0746,600,3741.708096
4.951713,600,3742.102587
4.953648,600,3743.90068
5.060484,600,3744.301645
5.05352,600,3744.727489
5.037233,600,3745.160393
5.106323,600,3745.560324
4.986823,600,3745.980159
5.075212,600,3746.395071
5.066325,600,3746.792948
5.04008,600,3747.219355
5.107756,600,3747.624859
4.991149,600,3748.02535
5.035132,600,3748.461697
4.963042,600,3748.872694
5.093088,600,3749.286589
5.022207,600,3749.693468
4.985642,600,3750.111376
5.082774,600,3751.936072
4.999064,600,3752.342984
4.969133,600,3752.76183
4.909213,600,3753.168504
5.073642,600,3753.577385
5.086106,600,3754.001251
5.031107,600,3754.411664
4.913648,600,3754.818832
4.952562,600,3755.236183
4.884626,600,3755.657058
4.881817,600,3756.060616
5.024861,600,3756.469541
4.870206,600,3756.876039
4.956719,600,3757.288973
4.928668,600,3757.706374
5.102462,600,3758.107788
4.735491,600,3759.927973
0.800044,224,3760.09154
4.879229,600,3760.495459
4.730804,600,3760.910895
4.892044,600,3761.331277
4.884708,600,3761.730725
4.899669,600,3762.166596
4.896719,600,3762.644281
4.810034,600,3763.085666
4.806889,600,3763.548934
4.760719,600,3764.021671
5.227888,600,3764.494545
4.83338,600,3764.995732
4.745252,600,3765.430568
4.765811,600,3765.876881
4.843455,600,3766.332178
4.812182,600,3766.796463
4.915538,600,3768.469314
4.708779,600,3768.885203
4.818417,600,3769.299217
4.813721,600,3769.704609
4.853493,600,3770.105066
4.827679,600,3770.560846
4.74352,600,3770.975245
4.878929,600,3771.37336
4.880028,600,3771.76832
4.854006,600,3772.192203
4.780657,600,3772.609632
4.784268,600,3773.021574
4.898885,600,3773.453446
4.843327,600,3773.888545
4.885704,600,3774.306386
4.926975,600,3774.726771
4.730311,600,3776.553291
4.825695,600,3776.97876
4.587623,600,3777.410404
4.75566,600,3777.838809
4.83349,600,3778.256247
4.727709,600,3778.686589
4.719961,600,3779.108013
4.81786,600,3779.514925
4.811563,600,3779.9213
4.830728,600,3780.328719
4.744229,600,3780.744196
